file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Assertion Roulette,"{'column': 8, 'line': 18}","  16 |       var cb = after(2, function (err, res, line) {
  689 |           next()
  690 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 698, 'column': 8, 'index': 19908}","  696 |
  697 |       it('should be empty before response', function (done) {
> 698 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  699 |           if (err) return done(err)
  700 |           assert.strictEqual(line, '-')
  701 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 704, 'column': 8, 'index': 20067}","  702 |         })
  703 |
> 704 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  705 |           cb(null, null, line)
  706 |         })
  707 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 708, 'column': 8, 'index': 20166}","  706 |         })
  707 |
> 708 |         var server = createServer(':response-time', {
      |        ^ Global Variable
  709 |           immediate: true,
  710 |           stream: stream
  711 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 719, 'column': 8, 'index': 20449}","  717 |
  718 |       it('should be empty if morgan invoked after response sent', function (done) {
> 719 |         var cb = after(3, function (err, res, line) {
      |        ^ Global Variable
  720 |           if (err) return done(err)
  721 |           assert.strictEqual(line, '-')
  722 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 725, 'column': 8, 'index': 20608}","  723 |         })
  724 |
> 725 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  726 |           cb(null, null, line)
  727 |         })
  728 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 729, 'column': 8, 'index': 20707}","  727 |         })
  728 |
> 729 |         var logger = morgan(':response-time', {
      |        ^ Global Variable
  730 |           immediate: true,
  731 |           stream: stream
  732 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 734, 'column': 8, 'index': 20819}","  732 |         })
  733 |
> 734 |         var server = http.createServer(function (req, res) {
      |        ^ Global Variable
  735 |           setTimeout(function () {
  736 |             logger(req, res, cb)
  737 |           }, 10)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 750, 'column': 8, 'index': 21181}","  748 |     describe(':status', function () {
  749 |       it('should get response status', function (done) {
> 750 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  751 |           if (err) return done(err)
  752 |           assert.strictEqual(line, String(res.statusCode))
  753 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 756, 'column': 8, 'index': 21359}","  754 |         })
  755 |
> 756 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  757 |           cb(null, null, line)
  758 |         })
  759 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 766, 'column': 8, 'index': 21644}","  764 |
  765 |       it('should not exist before response sent', function (done) {
> 766 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  767 |           if (err) return done(err)
  768 |           assert.strictEqual(line, '-')
  769 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 772, 'column': 8, 'index': 21803}","  770 |         })
  771 |
> 772 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  773 |           cb(null, null, line)
  774 |         })
  775 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 776, 'column': 8, 'index': 21902}","  774 |         })
  775 |
> 776 |         var server = createServer(':status', {
      |        ^ Global Variable
  777 |           immediate: true,
  778 |           stream: stream
  779 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 787, 'column': 8, 'index': 22161}","  785 |
  786 |       it('should not exist for aborted request', function (done) {
> 787 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  788 |           assert.strictEqual(line, '-')
  789 |           server.close(done)
  790 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 792, 'column': 8, 'index': 22298}","  790 |         })
  791 |
> 792 |         var server = createServer(':status', { stream: stream }, function () {
      |        ^ Global Variable
  793 |           test.abort()
  794 |         })
  795 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 796, 'column': 8, 'index': 22412}","  794 |         })
  795 |
> 796 |         var test = request(server).post('/')
      |        ^ Global Variable
  797 |         test.write('0')
  798 |       })
  799 |     })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 803, 'column': 8, 'index': 22596}","  801 |     describe(':total-time', function () {
  802 |       it('should be in milliseconds', function (done) {
> 803 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  804 |           if (err) return done(err)
  805 |           var end = Date.now()
  806 |           var ms = parseFloat(line)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 805, 'column': 10, 'index': 22688}","  803 |         var cb = after(2, function (err, res, line) {
  804 |           if (err) return done(err)
> 805 |           var end = Date.now()
      |          ^ Global Variable
  806 |           var ms = parseFloat(line)
  807 |           assert(ms > 0)
  808 |           assert(ms < end - start + 1)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 806, 'column': 10, 'index': 22719}","  804 |           if (err) return done(err)
  805 |           var end = Date.now()
> 806 |           var ms = parseFloat(line)
      |          ^ Global Variable
  807 |           assert(ms > 0)
  808 |           assert(ms < end - start + 1)
  809 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 812, 'column': 8, 'index': 22846}","  810 |         })
  811 |
> 812 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  813 |           cb(null, null, line)
  814 |         })
  815 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 816, 'column': 8, 'index': 22945}","  814 |         })
  815 |
> 816 |         var start = Date.now()
      |        ^ Global Variable
  817 |
  818 |         request(createServer(':total-time', { stream: stream }))
  819 |           .get('/')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 824, 'column': 8, 'index': 23165}","  822 |
  823 |       it('should have three digits by default', function (done) {
> 824 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  825 |           if (err) return done(err)
  826 |           assert.ok(/^[0-9]+\.[0-9]{3}$/.test(line))
  827 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 830, 'column': 8, 'index': 23337}","  828 |         })
  829 |
> 830 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  831 |           cb(null, null, line)
  832 |         })
  833 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 840, 'column': 8, 'index': 23630}","  838 |
  839 |       it('should have five digits with argument ""5""', function (done) {
> 840 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  841 |           if (err) return done(err)
  842 |           assert.ok(/^[0-9]+\.[0-9]{5}$/.test(line))
  843 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 846, 'column': 8, 'index': 23802}","  844 |         })
  845 |
> 846 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  847 |           cb(null, null, line)
  848 |         })
  849 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 856, 'column': 8, 'index': 24096}","  854 |
  855 |       it('should have no digits with argument ""0""', function (done) {
> 856 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  857 |           if (err) return done(err)
  858 |           assert.ok(/^[0-9]+$/.test(line))
  859 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 862, 'column': 8, 'index': 24258}","  860 |         })
  861 |
> 862 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  863 |           cb(null, null, line)
  864 |         })
  865 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 872, 'column': 8, 'index': 24547}","  870 |
  871 |       it('should include response write time', function (done) {
> 872 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  873 |           if (err) return done(err)
  874 |           var end = Date.now()
  875 |           var ms = parseFloat(line)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 874, 'column': 10, 'index': 24639}","  872 |         var cb = after(2, function (err, res, line) {
  873 |           if (err) return done(err)
> 874 |           var end = Date.now()
      |          ^ Global Variable
  875 |           var ms = parseFloat(line)
  876 |           assert(ms > 0)
  877 |           assert(ms > write - start - 1)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 875, 'column': 10, 'index': 24670}","  873 |           if (err) return done(err)
  874 |           var end = Date.now()
> 875 |           var ms = parseFloat(line)
      |          ^ Global Variable
  876 |           assert(ms > 0)
  877 |           assert(ms > write - start - 1)
  878 |           assert(ms < end - start + 1)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 882, 'column': 8, 'index': 24838}","  880 |         })
  881 |
> 882 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  883 |           cb(null, null, line)
  884 |         })
  885 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 886, 'column': 8, 'index': 24937}","  884 |         })
  885 |
> 886 |         var server = createServer(':total-time', { stream: stream }, function (req, res) {
      |        ^ Global Variable
  887 |           res.write('hello, ')
  888 |           write = Date.now()
  889 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 895, 'column': 8, 'index': 25183}","  893 |         })
  894 |
> 895 |         var start = Date.now()
      |        ^ Global Variable
  896 |         var write = null
  897 |
  898 |         request(server)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 896, 'column': 8, 'index': 25214}","  894 |
  895 |         var start = Date.now()
> 896 |         var write = null
      |        ^ Global Variable
  897 |
  898 |         request(server)
  899 |           .get('/')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 904, 'column': 8, 'index': 25391}","  902 |
  903 |       it('should be empty without hidden property', function (done) {
> 904 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  905 |           if (err) return done(err)
  906 |           assert.strictEqual(line, '-')
  907 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 910, 'column': 8, 'index': 25550}","  908 |         })
  909 |
> 910 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  911 |           cb(null, null, line)
  912 |         })
  913 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 914, 'column': 8, 'index': 25649}","  912 |         })
  913 |
> 914 |         var server = createServer(':total-time', { stream: stream }, function (req, res, next) {
      |        ^ Global Variable
  915 |           delete req._startAt
  916 |           next()
  917 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 925, 'column': 8, 'index': 25948}","  923 |
  924 |       it('should be empty before response', function (done) {
> 925 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  926 |           if (err) return done(err)
  927 |           assert.strictEqual(line, '-')
  928 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 931, 'column': 8, 'index': 26107}","  929 |         })
  930 |
> 931 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  932 |           cb(null, null, line)
  933 |         })
  934 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 935, 'column': 8, 'index': 26206}","  933 |         })
  934 |
> 935 |         var server = createServer(':total-time', {
      |        ^ Global Variable
  936 |           immediate: true,
  937 |           stream: stream
  938 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 946, 'column': 8, 'index': 26486}","  944 |
  945 |       it('should be empty if morgan invoked after response sent', function (done) {
> 946 |         var cb = after(3, function (err, res, line) {
      |        ^ Global Variable
  947 |           if (err) return done(err)
  948 |           assert.strictEqual(line, '-')
  949 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 952, 'column': 8, 'index': 26645}","  950 |         })
  951 |
> 952 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  953 |           cb(null, null, line)
  954 |         })
  955 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 956, 'column': 8, 'index': 26744}","  954 |         })
  955 |
> 956 |         var logger = morgan(':total-time', {
      |        ^ Global Variable
  957 |           immediate: true,
  958 |           stream: stream
  959 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 961, 'column': 8, 'index': 26853}","  959 |         })
  960 |
> 961 |         var server = http.createServer(function (req, res) {
      |        ^ Global Variable
  962 |           setTimeout(function () {
  963 |             logger(req, res, cb)
  964 |           }, 10)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 977, 'column': 8, 'index': 27208}","  975 |     describe(':url', function () {
  976 |       it('should get request URL', function (done) {
> 977 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  978 |           if (err) return done(err)
  979 |           assert.strictEqual(line, '/foo')
  980 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 983, 'column': 8, 'index': 27370}","  981 |         })
  982 |
> 983 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  984 |           cb(null, null, line)
  985 |         })
  986 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 993, 'column': 8, 'index': 27654}","  991 |
  992 |       it('should use req.originalUrl if exists', function (done) {
> 993 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  994 |           if (err) return done(err)
  995 |           assert.strictEqual(line, '/bar')
  996 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 999, 'column': 8, 'index': 27816}","   997 |         })
   998 |
>  999 |         var stream = createLineStream(function (line) {
       |        ^ Global Variable
  1000 |           cb(null, null, line)
  1001 |         })
  1002 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1003, 'column': 8, 'index': 27915}","  1001 |         })
  1002 |
> 1003 |         var server = createServer(':url', { stream: stream }, function (req, res, next) {
       |        ^ Global Variable
  1004 |           req.originalUrl = '/bar'
  1005 |           next()
  1006 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1014, 'column': 8, 'index': 28217}","  1012 |
  1013 |       it('should not exist for aborted request', function (done) {
> 1014 |         var stream = createLineStream(function (line) {
       |        ^ Global Variable
  1015 |           assert.strictEqual(line, '-')
  1016 |           server.close(done)
  1017 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1019, 'column': 8, 'index': 28354}","  1017 |         })
  1018 |
> 1019 |         var server = createServer(':status', { stream: stream }, function () {
       |        ^ Global Variable
  1020 |           test.abort()
  1021 |         })
  1022 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1023, 'column': 8, 'index': 28468}","  1021 |         })
  1022 |
> 1023 |         var test = request(server).post('/')
       |        ^ Global Variable
  1024 |         test.write('0')
  1025 |       })
  1026 |     })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1032, 'column': 8, 'index': 28696}","  1030 |     describe('a function', function () {
  1031 |       it('should log result of function', function (done) {
> 1032 |         var cb = after(2, function (err, res, line) {
       |        ^ Global Variable
  1033 |           if (err) return done(err)
  1034 |           assert.strictEqual(line, 'GET / 200')
  1035 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1038, 'column': 8, 'index': 28863}","  1036 |         })
  1037 |
> 1038 |         var stream = createLineStream(function (line) {
       |        ^ Global Variable
  1039 |           cb(null, null, line)
  1040 |         })
  1041 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1052, 'column': 8, 'index': 29264}","  1050 |
  1051 |       it('should not log for undefined return', function (done) {
> 1052 |         var stream = createLineStream(function () {
       |        ^ Global Variable
  1053 |           throw new Error('should not log line')
  1054 |         })
  1055 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1066, 'column': 8, 'index': 29638}","  1064 |
  1065 |       it('should not log for null return', function (done) {
> 1066 |         var stream = createLineStream(function () {
       |        ^ Global Variable
  1067 |           throw new Error('should not log line')
  1068 |         })
  1069 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1082, 'column': 8, 'index': 30070}","  1080 |     describe('a string', function () {
  1081 |       it('should accept format as format string of tokens', function (done) {
> 1082 |         var cb = after(2, function (err, res, line) {
       |        ^ Global Variable
  1083 |           if (err) return done(err)
  1084 |           assert.strictEqual(line, 'GET /')
  1085 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1088, 'column': 8, 'index': 30233}","  1086 |         })
  1087 |
> 1088 |         var stream = createLineStream(function (line) {
       |        ^ Global Variable
  1089 |           cb(null, null, line)
  1090 |         })
  1091 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1098, 'column': 8, 'index': 30522}","  1096 |
  1097 |       it('should accept text mixed with tokens', function (done) {
> 1098 |         var cb = after(2, function (err, res, line) {
       |        ^ Global Variable
  1099 |           if (err) return done(err)
  1100 |           assert.strictEqual(line, 'method=GET url=/')
  1101 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1104, 'column': 8, 'index': 30696}","  1102 |         })
  1103 |
> 1104 |         var stream = createLineStream(function (line) {
       |        ^ Global Variable
  1105 |           cb(null, null, line)
  1106 |         })
  1107 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1114, 'column': 8, 'index': 30992}","  1112 |
  1113 |       it('should accept special characters', function (done) {
> 1114 |         var cb = after(2, function (err, res, line) {
       |        ^ Global Variable
  1115 |           if (err) return done(err)
  1116 |           assert.strictEqual(line, 'LOCAL\\tobi ""GET /"" 200')
  1117 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1120, 'column': 8, 'index': 31173}","  1118 |         })
  1119 |
> 1120 |         var stream = createLineStream(function (line) {
       |        ^ Global Variable
  1121 |           cb(null, null, line)
  1122 |         })
  1123 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1133, 'column': 8, 'index': 31581}","  1131 |     describe('combined', function () {
  1132 |       it('should match expectations', function (done) {
> 1133 |         var cb = after(2, function (err, res, line) {
       |        ^ Global Variable
  1134 |           if (err) return done(err)
  1135 |           var masked = line.replace(/\d{2}\/\w{3}\/\d{4}:\d{2}:\d{2}:\d{2} \+0000/, '_timestamp_')
  1136 |           assert.strictEqual(masked, res.text + ' - tj [_timestamp_] ""GET / HTTP/1.1"" 200 - ""http://localhost/"" ""my-ua""')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1135, 'column': 10, 'index': 31673}","  1133 |         var cb = after(2, function (err, res, line) {
  1134 |           if (err) return done(err)
> 1135 |           var masked = line.replace(/\d{2}\/\w{3}\/\d{4}:\d{2}:\d{2}:\d{2} \+0000/, '_timestamp_')
       |          ^ Global Variable
  1136 |           assert.strictEqual(masked, res.text + ' - tj [_timestamp_] ""GET / HTTP/1.1"" 200 - ""http://localhost/"" ""my-ua""')
  1137 |           done()
  1138 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1140, 'column': 8, 'index': 31921}","  1138 |         })
  1139 |
> 1140 |         var stream = createLineStream(function (line) {
       |        ^ Global Variable
  1141 |           cb(null, null, line)
  1142 |         })
  1143 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1155, 'column': 8, 'index': 32370}","  1153 |     describe('common', function () {
  1154 |       it('should match expectations', function (done) {
> 1155 |         var cb = after(2, function (err, res, line) {
       |        ^ Global Variable
  1156 |           if (err) return done(err)
  1157 |           var masked = line.replace(/\d{2}\/\w{3}\/\d{4}:\d{2}:\d{2}:\d{2} \+0000/, '_timestamp_')
  1158 |           assert.strictEqual(masked, res.text + ' - tj [_timestamp_] ""GET / HTTP/1.1"" 200 -')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1157, 'column': 10, 'index': 32462}","  1155 |         var cb = after(2, function (err, res, line) {
  1156 |           if (err) return done(err)
> 1157 |           var masked = line.replace(/\d{2}\/\w{3}\/\d{4}:\d{2}:\d{2}:\d{2} \+0000/, '_timestamp_')
       |          ^ Global Variable
  1158 |           assert.strictEqual(masked, res.text + ' - tj [_timestamp_] ""GET / HTTP/1.1"" 200 -')
  1159 |           done()
  1160 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1162, 'column': 8, 'index': 32682}","  1160 |         })
  1161 |
> 1162 |         var stream = createLineStream(function (line) {
       |        ^ Global Variable
  1163 |           cb(null, null, line)
  1164 |         })
  1165 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1175, 'column': 8, 'index': 33045}","  1173 |     describe('default', function () {
  1174 |       it('should match expectations', function (done) {
> 1175 |         var cb = after(2, function (err, res, line) {
       |        ^ Global Variable
  1176 |           if (err) return done(err)
  1177 |           var masked = line.replace(/\w+, \d+ \w+ \d+ \d+:\d+:\d+ \w+/, '_timestamp_')
  1178 |           assert.strictEqual(masked, res.text + ' - tj [_timestamp_] ""GET / HTTP/1.1"" 200 - ""http://localhost/"" ""my-ua""')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1177, 'column': 10, 'index': 33137}","  1175 |         var cb = after(2, function (err, res, line) {
  1176 |           if (err) return done(err)
> 1177 |           var masked = line.replace(/\w+, \d+ \w+ \d+ \d+:\d+:\d+ \w+/, '_timestamp_')
       |          ^ Global Variable
  1178 |           assert.strictEqual(masked, res.text + ' - tj [_timestamp_] ""GET / HTTP/1.1"" 200 - ""http://localhost/"" ""my-ua""')
  1179 |           done()
  1180 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1182, 'column': 8, 'index': 33373}","  1180 |         })
  1181 |
> 1182 |         var stream = createLineStream(function (line) {
       |        ^ Global Variable
  1183 |           cb(null, null, line)
  1184 |         })
  1185 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1197, 'column': 8, 'index': 33813}","  1195 |     describe('dev', function () {
  1196 |       it('should not color 1xx', function (done) {
> 1197 |         var cb = after(2, function (err, res, line) {
       |        ^ Global Variable
  1198 |           if (err) return done(err)
  1199 |           assert.strictEqual(line.substr(0, 36), '_color_0_GET / _color_0_102_color_0_')
  1200 |           assert.strictEqual(line.substr(-9), '_color_0_')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1204, 'column': 8, 'index': 34080}","  1202 |         })
  1203 |
> 1204 |         var stream = createColorLineStream(function onLine (line) {
       |        ^ Global Variable
  1205 |           cb(null, null, line)
  1206 |         })
  1207 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1208, 'column': 8, 'index': 34191}","  1206 |         })
  1207 |
> 1208 |         var server = createServer('dev', { stream: stream }, function (req, res, next) {
       |        ^ Global Variable
  1209 |           res.statusCode = 102
  1210 |           next()
  1211 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1228, 'column': 8, 'index': 34859}","  1226 |
  1227 |       it('should color 2xx green', function (done) {
> 1228 |         var cb = after(2, function (err, res, line) {
       |        ^ Global Variable
  1229 |           if (err) return done(err)
  1230 |           assert.strictEqual(line.substr(0, 37), '_color_0_GET / _color_32_200_color_0_')
  1231 |           assert.strictEqual(line.substr(-9), '_color_0_')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1235, 'column': 8, 'index': 35127}","  1233 |         })
  1234 |
> 1235 |         var stream = createColorLineStream(function onLine (line) {
       |        ^ Global Variable
  1236 |           cb(null, null, line)
  1237 |         })
  1238 |"
