file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/vulnerabilities.spec.js,Conditional Test Logic,"{'line': 426, 'column': 6, 'index': 15258}","  424 |       const str = 'Hello World!';
      |                                         ^ Magic Number
  938 |           done();
  939 |         },
  940 |         function (error) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 969, 'column': 41, 'index': 29835}","  967 |       query.find().then(
  968 |         function (results) {
> 969 |           expect(results.length).toEqual(1);
      |                                         ^ Magic Number
  970 |           const savedObject = results[0];
  971 |           expect(savedObject.get('proof')).toEqual(obj.id);
  972 |           done();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 1060, 'column': 41, 'index': 32266}","  1058 |         query.equalTo('proof', obj.id);
  1059 |         query.find().then(function (results) {
> 1060 |           expect(results.length).toEqual(1);
       |                                         ^ Magic Number
  1061 |           const deletedObject = results[0];
  1062 |           expect(deletedObject.get('proof')).toEqual(obj.id);
  1063 |           done();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 1096, 'column': 39, 'index': 33339}","  1094 |       query.equalTo('proof', obj.id);
  1095 |       query.find().then(function (results) {
> 1096 |         expect(results.length).toEqual(0);
       |                                       ^ Magic Number
  1097 |       }, errorHandler);
  1098 |     }, errorHandler);
  1099 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 1215, 'column': 41, 'index': 36506}","  1213 |       query.find().then(
  1214 |         function (results) {
> 1215 |           expect(results.length).toEqual(1);
       |                                         ^ Magic Number
  1216 |           done();
  1217 |         },
  1218 |         function (error) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 1261, 'column': 45, 'index': 37531}","  1259 |       }
  1260 |       expect(result.object.className).toEqual('Foo');
> 1261 |       expect(result.object.get('x')).toEqual(2);
       |                                             ^ Magic Number
  1262 |       const bar = result.object.get('relation');
  1263 |       expect(bar instanceof Parse.Object).toBeTruthy();
  1264 |       expect(bar.className).toEqual('Bar');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 1265, 'column': 35, 'index': 37719}","  1263 |       expect(bar instanceof Parse.Object).toBeTruthy();
  1264 |       expect(bar.className).toEqual('Bar');
> 1265 |       expect(bar.get('x')).toEqual(3);
       |                                   ^ Magic Number
  1266 |       expect(Array.isArray(result.array)).toEqual(true);
  1267 |       expect(result.array[0] instanceof Parse.Object).toBeTruthy();
  1268 |       expect(result.array[0].get('x')).toEqual(2);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 1268, 'column': 47, 'index': 37895}","  1266 |       expect(Array.isArray(result.array)).toEqual(true);
  1267 |       expect(result.array[0] instanceof Parse.Object).toBeTruthy();
> 1268 |       expect(result.array[0].get('x')).toEqual(2);
       |                                               ^ Magic Number
  1269 |       done();
  1270 |     });
  1271 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 1276, 'column': 45, 'index': 38148}","  1274 |     Parse.Cloud.define('params', function (req) {
  1275 |       expect(req.params.date instanceof Date).toBe(true);
> 1276 |       expect(req.params.date.getTime()).toBe(1463907600000);
       |                                             ^ Magic Number
  1277 |       expect(req.params.dateList[0] instanceof Date).toBe(true);
  1278 |       expect(req.params.dateList[0].getTime()).toBe(1463907600000);
  1279 |       expect(req.params.complexStructure.date[0] instanceof Date).toBe(true);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 1278, 'column': 52, 'index': 38281}","  1276 |       expect(req.params.date.getTime()).toBe(1463907600000);
  1277 |       expect(req.params.dateList[0] instanceof Date).toBe(true);
> 1278 |       expect(req.params.dateList[0].getTime()).toBe(1463907600000);
       |                                                    ^ Magic Number
  1279 |       expect(req.params.complexStructure.date[0] instanceof Date).toBe(true);
  1280 |       expect(req.params.complexStructure.date[0].getTime()).toBe(1463907600000);
  1281 |       expect(req.params.complexStructure.deepDate.date[0] instanceof Date).toBe(true);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 1280, 'column': 65, 'index': 38440}","  1278 |       expect(req.params.dateList[0].getTime()).toBe(1463907600000);
  1279 |       expect(req.params.complexStructure.date[0] instanceof Date).toBe(true);
> 1280 |       expect(req.params.complexStructure.date[0].getTime()).toBe(1463907600000);
       |                                                                 ^ Magic Number
  1281 |       expect(req.params.complexStructure.deepDate.date[0] instanceof Date).toBe(true);
  1282 |       expect(req.params.complexStructure.deepDate.date[0].getTime()).toBe(1463907600000);
  1283 |       expect(req.params.complexStructure.deepDate2[0].date instanceof Date).toBe(true);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 1282, 'column': 74, 'index': 38617}","  1280 |       expect(req.params.complexStructure.date[0].getTime()).toBe(1463907600000);
  1281 |       expect(req.params.complexStructure.deepDate.date[0] instanceof Date).toBe(true);
> 1282 |       expect(req.params.complexStructure.deepDate.date[0].getTime()).toBe(1463907600000);
       |                                                                          ^ Magic Number
  1283 |       expect(req.params.complexStructure.deepDate2[0].date instanceof Date).toBe(true);
  1284 |       expect(req.params.complexStructure.deepDate2[0].date.getTime()).toBe(1463907600000);
  1285 |       // Regression for #2294"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 1284, 'column': 75, 'index': 38796}","  1282 |       expect(req.params.complexStructure.deepDate.date[0].getTime()).toBe(1463907600000);
  1283 |       expect(req.params.complexStructure.deepDate2[0].date instanceof Date).toBe(true);
> 1284 |       expect(req.params.complexStructure.deepDate2[0].date.getTime()).toBe(1463907600000);
       |                                                                           ^ Magic Number
  1285 |       // Regression for #2294
  1286 |       expect(req.params.file instanceof Parse.File).toBe(true);
  1287 |       expect(req.params.file.url()).toEqual('https://some.url');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 1422, 'column': 35, 'index': 42633}","  1420 |         () => {
  1421 |           // Make sure the checking has been triggered
> 1422 |           expect(triggerTime).toBe(2);
       |                                   ^ Magic Number
  1423 |           done();
  1424 |         },
  1425 |         function (error) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 1934, 'column': 44, 'index': 58406}","  1932 |         savedObj
  1933 |       ) {
> 1934 |         expect(savedObj.get('num')).toEqual(1);
       |                                            ^ Magic Number
  1935 |         expect(savedObj.get('points')).toEqual(0);
  1936 |         done();
  1937 |       });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 1935, 'column': 47, 'index': 58457}","  1933 |       ) {
  1934 |         expect(savedObj.get('num')).toEqual(1);
> 1935 |         expect(savedObj.get('points')).toEqual(0);
       |                                               ^ Magic Number
  1936 |         done();
  1937 |       });
  1938 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 2053, 'column': 34, 'index': 61439}","  2051 |     });
  2052 |     const obj = await new Parse.Object('MyObject').save();
> 2053 |     expect(obj.get('count')).toBe(0);
       |                                  ^ Magic Number
  2054 |     obj.set('count', 10);
  2055 |     await obj.save();
  2056 |     expect(obj.get('count')).toBe(0);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 2056, 'column': 34, 'index': 61525}","  2054 |     obj.set('count', 10);
  2055 |     await obj.save();
> 2056 |     expect(obj.get('count')).toBe(0);
       |                                  ^ Magic Number
  2057 |     await obj.fetch();
  2058 |     expect(obj.get('count')).toBe(0);
  2059 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 2058, 'column': 34, 'index': 61586}","  2056 |     expect(obj.get('count')).toBe(0);
  2057 |     await obj.fetch();
> 2058 |     expect(obj.get('count')).toBe(0);
       |                                  ^ Magic Number
  2059 |   });
  2060 |
  2061 |   it('pointer should not be cleared by triggers', async () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 2187, 'column': 34, 'index': 65595}","  2185 |         },
  2186 |         err => {
> 2187 |           expect(err.status).toBe(403);
       |                                  ^ Magic Number
  2188 |           done();
  2189 |         }
  2190 |       );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 2427, 'column': 31, 'index': 73087}","  2425 |     query.equalTo('objectId', 'test_6733');
  2426 |     const res = await query.find();
> 2427 |     expect(res.length).toEqual(1);
       |                               ^ Magic Number
  2428 |     expect(res[0].get('foo')).toEqual('bar');
  2429 |   });
  2430 | });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 2582, 'column': 38, 'index': 77311}","  2580 |       expect(jsonQuery.include).toEqual('otherKey,otherValue');
  2581 |       expect(jsonQuery.excludeKeys).toBe('exclude');
> 2582 |       expect(jsonQuery.limit).toEqual(100);
       |                                      ^ Magic Number
  2583 |       expect(jsonQuery.skip).toBe(undefined);
  2584 |       expect(jsonQuery.order).toBe('key');
  2585 |       expect(jsonQuery.keys).toBe('select');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 2622, 'column': 36, 'index': 78618}","  2620 |       query.equalTo('forced', false);
  2621 |       query.find().then(results => {
> 2622 |         expect(results.length).toBe(1);
       |                                    ^ Magic Number
  2623 |         const firstResult = results[0];
  2624 |         expect(firstResult.get('forced')).toBe(true);
  2625 |         done();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 2647, 'column': 36, 'index': 79401}","  2645 |       query.equalTo('forced', false);
  2646 |       query.find().then(results => {
> 2647 |         expect(results.length).toBe(2);
       |                                    ^ Magic Number
  2648 |         done();
  2649 |       });
  2650 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 2686, 'column': 32, 'index': 80612}","  2684 |     query.equalTo('objectId', obj.id);
  2685 |     const results = await query.find();
> 2686 |     expect(results.length).toBe(1);
       |                                ^ Magic Number
  2687 |     expect(results[0].get('number')).toBeUndefined();
  2688 |     expect(results[0].get('string')).toBe('hello');
  2689 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 2954, 'column': 38, 'index': 89477}","  2952 |       expect(jsonQuery.include).toEqual('otherKey,otherValue');
  2953 |       expect(jsonQuery.excludeKeys).toBe('exclude');
> 2954 |       expect(jsonQuery.limit).toEqual(100);
       |                                      ^ Magic Number
  2955 |       expect(jsonQuery.skip).toBe(undefined);
  2956 |       expect(jsonQuery.order).toBe('key');
  2957 |       expect(jsonQuery.keys).toBe('select');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3057, 'column': 43, 'index': 92603}","  3055 |           function (results) {
  3056 |             expect(results[0].get('secretField')).toEqual('SSID1');
> 3057 |             expect(results.length).toEqual(1);
       |                                           ^ Magic Number
  3058 |             done();
  3059 |           },
  3060 |           function (error) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3169, 'column': 25, 'index': 95602}","  3167 |     Parse.Cloud.beforeFind('Stuff', hook.method);
  3168 |     new Parse.Query('Stuff').count().then(count => {
> 3169 |       expect(count).toBe(0);
       |                         ^ Magic Number
  3170 |       expect(hook.method).toHaveBeenCalled();
  3171 |       done();
  3172 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3185, 'column': 30, 'index': 96081}","  3183 |     Parse.Cloud.beforeFind('Stuff', hook.method);
  3184 |     new Parse.Query('Stuff').find().then(res => {
> 3185 |       expect(res.length).toBe(0);
       |                              ^ Magic Number
  3186 |       expect(hook.method).toHaveBeenCalled();
  3187 |       done();
  3188 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3488, 'column': 40, 'index': 106197}","  3486 |     Parse.Cloud.beforeSave('TestObject', req => {
  3487 |       expect(req.object.get('foo')).toEqual('bar');
> 3488 |       expect(req.context.otherKey).toBe(10);
       |                                        ^ Magic Number
  3489 |       expect(req.context.key).toBe('hello');
  3490 |       calledBefore = true;
  3491 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3494, 'column': 40, 'index': 106423}","  3492 |     Parse.Cloud.afterSave('TestObject', req => {
  3493 |       expect(req.object.get('foo')).toEqual('bar');
> 3494 |       expect(req.context.otherKey).toBe(10);
       |                                        ^ Magic Number
  3495 |       expect(req.context.key).toBe('hello');
  3496 |       calledAfter = true;
  3497 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3593, 'column': 40, 'index': 109154}","  3591 |     });
  3592 |     Parse.Cloud.afterSave('MyClass', req => {
> 3593 |       expect(req.context.otherKey).toBe(1);
       |                                        ^ Magic Number
  3594 |       expect(req.context.key).toBe('value');
  3595 |       calledAfter = true;
  3596 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3613, 'column': 36, 'index': 109777}","  3611 |     });
  3612 |     Parse.Cloud.afterSave('MyClass', req => {
> 3613 |       expect(req.context.yolo).toBe(1);
       |                                    ^ Magic Number
  3614 |       expect(req.context.some).toBe('value');
  3615 |       calledAfter = true;
  3616 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3635, 'column': 21, 'index': 110392}","  3633 |     await Parse.User.signUp('tupac', 'shakur');
  3634 |     const user = await Parse.User.logIn('tupac', 'shakur');
> 3635 |     expect(hit).toBe(1);
       |                     ^ Magic Number
  3636 |     expect(user).toBeDefined();
  3637 |     expect(user.getUsername()).toBe('tupac');
  3638 |     expect(user.getSessionToken()).toBeDefined();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3660, 'column': 21, 'index': 111099}","  3658 |       expect(e.message).toBe('banned account');
  3659 |     }
> 3660 |     expect(hit).toBe(1);
       |                     ^ Magic Number
  3661 |     done();
  3662 |   });
  3663 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3685, 'column': 21, 'index': 111862}","  3683 |       expect(e.message).toBe('banned account');
  3684 |     }
> 3685 |     expect(hit).toBe(1);
       |                     ^ Magic Number
  3686 |     done();
  3687 |   });
  3688 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3702, 'column': 21, 'index': 112306}","  3700 |       expect(e.code).toBe(Parse.Error.OBJECT_NOT_FOUND);
  3701 |     }
> 3702 |     expect(hit).toBe(0);
       |                     ^ Magic Number
  3703 |     done();
  3704 |   });
  3705 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3715, 'column': 21, 'index': 112640}","  3713 |     const user = await Parse.User.signUp('tupac', 'shakur');
  3714 |     expect(user).toBeDefined();
> 3715 |     expect(hit).toBe(0);
       |                     ^ Magic Number
  3716 |     done();
  3717 |   });
  3718 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3806, 'column': 32, 'index': 115388}","  3804 |     await obj.save();
  3805 |
> 3806 |     expect(beforeSaves).toEqual(1);
       |                                ^ Magic Number
  3807 |     expect(afterSaves).toEqual(1);
  3808 |     expect(beforeFinds).toEqual(0);
  3809 |     expect(afterFinds).toEqual(0);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3807, 'column': 31, 'index': 115423}","  3805 |
  3806 |     expect(beforeSaves).toEqual(1);
> 3807 |     expect(afterSaves).toEqual(1);
       |                               ^ Magic Number
  3808 |     expect(beforeFinds).toEqual(0);
  3809 |     expect(afterFinds).toEqual(0);
  3810 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3808, 'column': 32, 'index': 115459}","  3806 |     expect(beforeSaves).toEqual(1);
  3807 |     expect(afterSaves).toEqual(1);
> 3808 |     expect(beforeFinds).toEqual(0);
       |                                ^ Magic Number
  3809 |     expect(afterFinds).toEqual(0);
  3810 |
  3811 |     obj.set('someField', 'some value 2');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3809, 'column': 31, 'index': 115494}","  3807 |     expect(afterSaves).toEqual(1);
  3808 |     expect(beforeFinds).toEqual(0);
> 3809 |     expect(afterFinds).toEqual(0);
       |                               ^ Magic Number
  3810 |
  3811 |     obj.set('someField', 'some value 2');
  3812 |     await obj.save();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3814, 'column': 32, 'index': 115596}","  3812 |     await obj.save();
  3813 |
> 3814 |     expect(beforeSaves).toEqual(2);
       |                                ^ Magic Number
  3815 |     expect(afterSaves).toEqual(2);
  3816 |     expect(beforeFinds).toEqual(0);
  3817 |     expect(afterFinds).toEqual(0);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3815, 'column': 31, 'index': 115631}","  3813 |
  3814 |     expect(beforeSaves).toEqual(2);
> 3815 |     expect(afterSaves).toEqual(2);
       |                               ^ Magic Number
  3816 |     expect(beforeFinds).toEqual(0);
  3817 |     expect(afterFinds).toEqual(0);
  3818 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3816, 'column': 32, 'index': 115667}","  3814 |     expect(beforeSaves).toEqual(2);
  3815 |     expect(afterSaves).toEqual(2);
> 3816 |     expect(beforeFinds).toEqual(0);
       |                                ^ Magic Number
  3817 |     expect(afterFinds).toEqual(0);
  3818 |
  3819 |     await obj.fetch();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3817, 'column': 31, 'index': 115702}","  3815 |     expect(afterSaves).toEqual(2);
  3816 |     expect(beforeFinds).toEqual(0);
> 3817 |     expect(afterFinds).toEqual(0);
       |                               ^ Magic Number
  3818 |
  3819 |     await obj.fetch();
  3820 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3821, 'column': 32, 'index': 115763}","  3819 |     await obj.fetch();
  3820 |
> 3821 |     expect(beforeSaves).toEqual(2);
       |                                ^ Magic Number
  3822 |     expect(afterSaves).toEqual(2);
  3823 |     expect(beforeFinds).toEqual(1);
  3824 |     expect(afterFinds).toEqual(1);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3822, 'column': 31, 'index': 115798}","  3820 |
  3821 |     expect(beforeSaves).toEqual(2);
> 3822 |     expect(afterSaves).toEqual(2);
       |                               ^ Magic Number
  3823 |     expect(beforeFinds).toEqual(1);
  3824 |     expect(afterFinds).toEqual(1);
  3825 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3823, 'column': 32, 'index': 115834}","  3821 |     expect(beforeSaves).toEqual(2);
  3822 |     expect(afterSaves).toEqual(2);
> 3823 |     expect(beforeFinds).toEqual(1);
       |                                ^ Magic Number
  3824 |     expect(afterFinds).toEqual(1);
  3825 |
  3826 |     obj.set('someField', 'some value 3');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3824, 'column': 31, 'index': 115869}","  3822 |     expect(afterSaves).toEqual(2);
  3823 |     expect(beforeFinds).toEqual(1);
> 3824 |     expect(afterFinds).toEqual(1);
       |                               ^ Magic Number
  3825 |
  3826 |     obj.set('someField', 'some value 3');
  3827 |     await obj.save();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3829, 'column': 32, 'index': 115971}","  3827 |     await obj.save();
  3828 |
> 3829 |     expect(beforeSaves).toEqual(3);
       |                                ^ Magic Number
  3830 |     expect(afterSaves).toEqual(3);
  3831 |     expect(beforeFinds).toEqual(1);
  3832 |     expect(afterFinds).toEqual(1);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3830, 'column': 31, 'index': 116006}","  3828 |
  3829 |     expect(beforeSaves).toEqual(3);
> 3830 |     expect(afterSaves).toEqual(3);
       |                               ^ Magic Number
  3831 |     expect(beforeFinds).toEqual(1);
  3832 |     expect(afterFinds).toEqual(1);
  3833 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3831, 'column': 32, 'index': 116042}","  3829 |     expect(beforeSaves).toEqual(3);
  3830 |     expect(afterSaves).toEqual(3);
> 3831 |     expect(beforeFinds).toEqual(1);
       |                                ^ Magic Number
  3832 |     expect(afterFinds).toEqual(1);
  3833 |   });
  3834 | });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3832, 'column': 31, 'index': 116077}","  3830 |     expect(afterSaves).toEqual(3);
  3831 |     expect(beforeFinds).toEqual(1);
> 3832 |     expect(afterFinds).toEqual(1);
       |                               ^ Magic Number
  3833 |   });
  3834 | });
  3835 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3846, 'column': 21, 'index': 116473}","  3844 |     await Parse.User.signUp('testuser', 'p@ssword');
  3845 |     const user = await Parse.User.logIn('testuser', 'p@ssword');
> 3846 |     expect(hit).toBe(1);
       |                     ^ Magic Number
  3847 |     expect(user).toBeDefined();
  3848 |     expect(user.getUsername()).toBe('testuser');
  3849 |     expect(user.getSessionToken()).toBeDefined();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3866, 'column': 21, 'index': 117061}","  3864 |       expect(e.code).toBe(Parse.Error.OBJECT_NOT_FOUND);
  3865 |     }
> 3866 |     expect(hit).toBe(0);
       |                     ^ Magic Number
  3867 |     done();
  3868 |   });
  3869 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 3879, 'column': 21, 'index': 117401}","  3877 |     const user = await Parse.User.signUp('testuser', 'p@ssword');
  3878 |     expect(user).toBeDefined();
> 3879 |     expect(hit).toBe(0);
       |                     ^ Magic Number
  3880 |     done();
  3881 |   });
  3882 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 4137, 'column': 32, 'index': 126688}","  4135 |     Parse.Cloud.beforeSave(Parse.File, async req => {
  4136 |       expect(req.triggerName).toEqual('beforeSave');
> 4137 |       expect(req.fileSize).toBe(3);
       |                                ^ Magic Number
  4138 |       const newFile = new Parse.File('donald_duck.pdf', [4, 5, 6], 'application/pdf');
  4139 |       newFile.setMetadata({ foo: 'bar' });
  4140 |       newFile.setTags({ tagA: 'some-tag' });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 4171, 'column': 32, 'index': 127958}","  4169 |     Parse.Cloud.beforeSave(Parse.File, async req => {
  4170 |       expect(req.triggerName).toEqual('beforeSave');
> 4171 |       expect(req.fileSize).toBe(3);
       |                                ^ Magic Number
  4172 |       expect(req.file).toBeInstanceOf(Parse.File);
  4173 |       expect(req.file.name()).toBe('popeye.txt');
  4174 |       expect(req.file.metadata()).toEqual({ foo: 'bar' });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 4213, 'column': 32, 'index': 129712}","  4211 |     const createFileSpy = spyOn(mockAdapter, 'createFile').and.callThrough();
  4212 |     Parse.Cloud.beforeSave(Parse.File, req => {
> 4213 |       expect(req.fileSize).toBe(3);
       |                                ^ Magic Number
  4214 |       const newFile = new Parse.File('some-file.txt');
  4215 |       newFile._url = 'http://www.somewhere.com/parse/files/some-app-id/some-file.txt';
  4216 |       return newFile;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 4262, 'column': 32, 'index': 131724}","  4260 |     await reconfigureServer({ filesAdapter: mockAdapter });
  4261 |     Parse.Cloud.beforeSave(Parse.File, async req => {
> 4262 |       expect(req.fileSize).toBe(3);
       |                                ^ Magic Number
  4263 |       expect(req.master).toBe(true);
  4264 |       const newFile = new Parse.File('donald_duck.pdf', [4, 5, 6, 7, 8, 9], 'application/pdf');
  4265 |       return newFile;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/CloudCode.spec.js,Magic Number,"{'line': 4268, 'column': 32, 'index': 131976}","  4266 |     });
  4267 |     Parse.Cloud.afterSave(Parse.File, async req => {
> 4268 |       expect(req.fileSize).toBe(6);
       |                                ^ Magic Number
  4269 |       expect(req.master).toBe(true);
  4270 |       done();
  4271 |     });"
