file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/utils.test.js,Duplicate Assert,"{'line': 28, 'column': 2, 'index': 845}","  26 |   const instance = {}
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 57, 'column': 4, 'index': 1270}","  55 |     d.set('year', 2000)
  56 |     m.set('year', 2000)
> 57 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  58 |     d.set('month', 12)
  59 |     m.set('month', 12)
  60 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 60, 'column': 4, 'index': 1356}","  58 |     d.set('month', 12)
  59 |     m.set('month', 12)
> 60 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  61 |     d.set('day', 1)
  62 |     m.set('day', 1)
  63 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 60, 'column': 4, 'index': 1356}","  58 |     d.set('month', 12)
  59 |     m.set('month', 12)
> 60 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  61 |     d.set('day', 1)
  62 |     m.set('day', 1)
  63 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 63, 'column': 4, 'index': 1436}","  61 |     d.set('day', 1)
  62 |     m.set('day', 1)
> 63 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  64 |     d.set('date', 1)
  65 |     m.set('date', 1)
  66 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 63, 'column': 4, 'index': 1436}","  61 |     d.set('day', 1)
  62 |     m.set('day', 1)
> 63 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  64 |     d.set('date', 1)
  65 |     m.set('date', 1)
  66 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 66, 'column': 4, 'index': 1518}","  64 |     d.set('date', 1)
  65 |     m.set('date', 1)
> 66 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  67 |     d.set('hour', 1)
  68 |     m.set('hour', 1)
  69 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 66, 'column': 4, 'index': 1518}","  64 |     d.set('date', 1)
  65 |     m.set('date', 1)
> 66 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  67 |     d.set('hour', 1)
  68 |     m.set('hour', 1)
  69 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 69, 'column': 4, 'index': 1600}","  67 |     d.set('hour', 1)
  68 |     m.set('hour', 1)
> 69 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  70 |     d.set('minute', 1)
  71 |     m.set('minute', 1)
  72 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 69, 'column': 4, 'index': 1600}","  67 |     d.set('hour', 1)
  68 |     m.set('hour', 1)
> 69 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  70 |     d.set('minute', 1)
  71 |     m.set('minute', 1)
  72 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 72, 'column': 4, 'index': 1686}","  70 |     d.set('minute', 1)
  71 |     m.set('minute', 1)
> 72 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  73 |     d.set('second', 1)
  74 |     m.set('second', 1)
  75 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 72, 'column': 4, 'index': 1686}","  70 |     d.set('minute', 1)
  71 |     m.set('minute', 1)
> 72 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  73 |     d.set('second', 1)
  74 |     m.set('second', 1)
  75 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 75, 'column': 4, 'index': 1772}","  73 |     d.set('second', 1)
  74 |     m.set('second', 1)
> 75 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  76 |     d.set('millisecond', 1)
  77 |     m.set('millisecond', 1)
  78 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 75, 'column': 4, 'index': 1772}","  73 |     d.set('second', 1)
  74 |     m.set('second', 1)
> 75 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  76 |     d.set('millisecond', 1)
  77 |     m.set('millisecond', 1)
  78 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 78, 'column': 4, 'index': 1868}","  76 |     d.set('millisecond', 1)
  77 |     m.set('millisecond', 1)
> 78 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  79 |   })
  80 | })
  81 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 78, 'column': 4, 'index': 1868}","  76 |     d.set('millisecond', 1)
  77 |     m.set('millisecond', 1)
> 78 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  79 |   })
  80 | })
  81 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 88, 'column': 4, 'index': 2058}","  86 |     d.startOf('year')
  87 |     m.startOf('year')
> 88 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  89 |     d.startOf('month')
  90 |     m.startOf('month')
  91 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 88, 'column': 4, 'index': 2058}","  86 |     d.startOf('year')
  87 |     m.startOf('year')
> 88 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  89 |     d.startOf('month')
  90 |     m.startOf('month')
  91 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 91, 'column': 4, 'index': 2144}","  89 |     d.startOf('month')
  90 |     m.startOf('month')
> 91 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  92 |     d.startOf('day')
  93 |     m.startOf('day')
  94 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 91, 'column': 4, 'index': 2144}","  89 |     d.startOf('month')
  90 |     m.startOf('month')
> 91 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  92 |     d.startOf('day')
  93 |     m.startOf('day')
  94 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 94, 'column': 4, 'index': 2226}","  92 |     d.startOf('day')
  93 |     m.startOf('day')
> 94 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  95 |     d.startOf('date')
  96 |     m.startOf('date')
  97 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 94, 'column': 4, 'index': 2226}","  92 |     d.startOf('day')
  93 |     m.startOf('day')
> 94 |     expect(d.format()).toBe(m.format())
     |    ^ Duplicate Assert
  95 |     d.startOf('date')
  96 |     m.startOf('date')
  97 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 97, 'column': 4, 'index': 2310}","   95 |     d.startOf('date')
   96 |     m.startOf('date')
>  97 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
   98 |     d.startOf('hour')
   99 |     m.startOf('hour')
  100 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 97, 'column': 4, 'index': 2310}","   95 |     d.startOf('date')
   96 |     m.startOf('date')
>  97 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
   98 |     d.startOf('hour')
   99 |     m.startOf('hour')
  100 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 100, 'column': 4, 'index': 2394}","   98 |     d.startOf('hour')
   99 |     m.startOf('hour')
> 100 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  101 |     d.startOf('minute')
  102 |     m.startOf('minute')
  103 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 100, 'column': 4, 'index': 2394}","   98 |     d.startOf('hour')
   99 |     m.startOf('hour')
> 100 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  101 |     d.startOf('minute')
  102 |     m.startOf('minute')
  103 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 103, 'column': 4, 'index': 2482}","  101 |     d.startOf('minute')
  102 |     m.startOf('minute')
> 103 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  104 |     d.startOf('second')
  105 |     m.startOf('second')
  106 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 103, 'column': 4, 'index': 2482}","  101 |     d.startOf('minute')
  102 |     m.startOf('minute')
> 103 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  104 |     d.startOf('second')
  105 |     m.startOf('second')
  106 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 106, 'column': 4, 'index': 2570}","  104 |     d.startOf('second')
  105 |     m.startOf('second')
> 106 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  107 |     d.startOf('millisecond')
  108 |     m.startOf('millisecond')
  109 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 106, 'column': 4, 'index': 2570}","  104 |     d.startOf('second')
  105 |     m.startOf('second')
> 106 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  107 |     d.startOf('millisecond')
  108 |     m.startOf('millisecond')
  109 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 109, 'column': 4, 'index': 2668}","  107 |     d.startOf('millisecond')
  108 |     m.startOf('millisecond')
> 109 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  110 |     d.startOf('week')
  111 |     m.startOf('week')
  112 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 109, 'column': 4, 'index': 2668}","  107 |     d.startOf('millisecond')
  108 |     m.startOf('millisecond')
> 109 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  110 |     d.startOf('week')
  111 |     m.startOf('week')
  112 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 112, 'column': 4, 'index': 2752}","  110 |     d.startOf('week')
  111 |     m.startOf('week')
> 112 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  113 |   })
  114 | })
  115 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 112, 'column': 4, 'index': 2752}","  110 |     d.startOf('week')
  111 |     m.startOf('week')
> 112 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  113 |   })
  114 | })
  115 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 122, 'column': 4, 'index': 2932}","  120 |     d.add(1, 'year')
  121 |     m.add(1, 'year')
> 122 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  123 |     d.add(12, 'month')
  124 |     m.add(12, 'month')
  125 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 122, 'column': 4, 'index': 2932}","  120 |     d.add(1, 'year')
  121 |     m.add(1, 'year')
> 122 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  123 |     d.add(12, 'month')
  124 |     m.add(12, 'month')
  125 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 125, 'column': 4, 'index': 3018}","  123 |     d.add(12, 'month')
  124 |     m.add(12, 'month')
> 125 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  126 |     d.add(1, 'day')
  127 |     m.add(1, 'day')
  128 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 125, 'column': 4, 'index': 3018}","  123 |     d.add(12, 'month')
  124 |     m.add(12, 'month')
> 125 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  126 |     d.add(1, 'day')
  127 |     m.add(1, 'day')
  128 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 128, 'column': 4, 'index': 3098}","  126 |     d.add(1, 'day')
  127 |     m.add(1, 'day')
> 128 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  129 |     d.add(1, 'date')
  130 |     m.add(1, 'date')
  131 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 128, 'column': 4, 'index': 3098}","  126 |     d.add(1, 'day')
  127 |     m.add(1, 'day')
> 128 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  129 |     d.add(1, 'date')
  130 |     m.add(1, 'date')
  131 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 131, 'column': 4, 'index': 3180}","  129 |     d.add(1, 'date')
  130 |     m.add(1, 'date')
> 131 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  132 |     d.add(1, 'hour')
  133 |     m.add(1, 'hour')
  134 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 131, 'column': 4, 'index': 3180}","  129 |     d.add(1, 'date')
  130 |     m.add(1, 'date')
> 131 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  132 |     d.add(1, 'hour')
  133 |     m.add(1, 'hour')
  134 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 134, 'column': 4, 'index': 3262}","  132 |     d.add(1, 'hour')
  133 |     m.add(1, 'hour')
> 134 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  135 |     d.add(1, 'minute')
  136 |     m.add(1, 'minute')
  137 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 134, 'column': 4, 'index': 3262}","  132 |     d.add(1, 'hour')
  133 |     m.add(1, 'hour')
> 134 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  135 |     d.add(1, 'minute')
  136 |     m.add(1, 'minute')
  137 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 137, 'column': 4, 'index': 3348}","  135 |     d.add(1, 'minute')
  136 |     m.add(1, 'minute')
> 137 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  138 |     d.add(1, 'second')
  139 |     m.add(1, 'second')
  140 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 137, 'column': 4, 'index': 3348}","  135 |     d.add(1, 'minute')
  136 |     m.add(1, 'minute')
> 137 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  138 |     d.add(1, 'second')
  139 |     m.add(1, 'second')
  140 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 140, 'column': 4, 'index': 3434}","  138 |     d.add(1, 'second')
  139 |     m.add(1, 'second')
> 140 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  141 |     d.add(1, 'millisecond')
  142 |     m.add(1, 'millisecond')
  143 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 140, 'column': 4, 'index': 3434}","  138 |     d.add(1, 'second')
  139 |     m.add(1, 'second')
> 140 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  141 |     d.add(1, 'millisecond')
  142 |     m.add(1, 'millisecond')
  143 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 143, 'column': 4, 'index': 3530}","  141 |     d.add(1, 'millisecond')
  142 |     m.add(1, 'millisecond')
> 143 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  144 |     d.add(1, 'week')
  145 |     m.add(1, 'week')
  146 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 143, 'column': 4, 'index': 3530}","  141 |     d.add(1, 'millisecond')
  142 |     m.add(1, 'millisecond')
> 143 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  144 |     d.add(1, 'week')
  145 |     m.add(1, 'week')
  146 |     expect(d.format()).toBe(m.format())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 146, 'column': 4, 'index': 3612}","  144 |     d.add(1, 'week')
  145 |     m.add(1, 'week')
> 146 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  147 |   })
  148 | })
  149 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 146, 'column': 4, 'index': 3612}","  144 |     d.add(1, 'week')
  145 |     m.add(1, 'week')
> 146 |     expect(d.format()).toBe(m.format())
      |    ^ Duplicate Assert
  147 |   })
  148 | })
  149 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 161, 'column': 2, 'index': 3902}","  159 |   const m = moment()
  160 |   const format = 'MMMM'
> 161 |   expect(d.locale()).toBe(m.locale())
      |  ^ Duplicate Assert
  162 |   expect(d.format(format)).toBe(m.format(format))
  163 |   d.locale('zh-cn')
  164 |   m.locale('zh-cn')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 161, 'column': 2, 'index': 3902}","  159 |   const m = moment()
  160 |   const format = 'MMMM'
> 161 |   expect(d.locale()).toBe(m.locale())
      |  ^ Duplicate Assert
  162 |   expect(d.format(format)).toBe(m.format(format))
  163 |   d.locale('zh-cn')
  164 |   m.locale('zh-cn')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 162, 'column': 2, 'index': 3940}","  160 |   const format = 'MMMM'
  161 |   expect(d.locale()).toBe(m.locale())
> 162 |   expect(d.format(format)).toBe(m.format(format))
      |  ^ Duplicate Assert
  163 |   d.locale('zh-cn')
  164 |   m.locale('zh-cn')
  165 |   expect(d.locale()).toBe(m.locale())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 162, 'column': 2, 'index': 3940}","  160 |   const format = 'MMMM'
  161 |   expect(d.locale()).toBe(m.locale())
> 162 |   expect(d.format(format)).toBe(m.format(format))
      |  ^ Duplicate Assert
  163 |   d.locale('zh-cn')
  164 |   m.locale('zh-cn')
  165 |   expect(d.locale()).toBe(m.locale())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 165, 'column': 2, 'index': 4030}","  163 |   d.locale('zh-cn')
  164 |   m.locale('zh-cn')
> 165 |   expect(d.locale()).toBe(m.locale())
      |  ^ Duplicate Assert
  166 |   expect(d.format(format)).toBe(m.format(format))
  167 | })
  168 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 165, 'column': 2, 'index': 4030}","  163 |   d.locale('zh-cn')
  164 |   m.locale('zh-cn')
> 165 |   expect(d.locale()).toBe(m.locale())
      |  ^ Duplicate Assert
  166 |   expect(d.format(format)).toBe(m.format(format))
  167 | })
  168 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 166, 'column': 2, 'index': 4068}","  164 |   m.locale('zh-cn')
  165 |   expect(d.locale()).toBe(m.locale())
> 166 |   expect(d.format(format)).toBe(m.format(format))
      |  ^ Duplicate Assert
  167 | })
  168 |
  169 | it('Diff', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 166, 'column': 2, 'index': 4068}","  164 |   m.locale('zh-cn')
  165 |   expect(d.locale()).toBe(m.locale())
> 166 |   expect(d.format(format)).toBe(m.format(format))
      |  ^ Duplicate Assert
  167 | })
  168 |
  169 | it('Diff', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 183, 'column': 2, 'index': 4470}","  181 |   const format = dayjs().format()
  182 |   d.isSame(dayjs, 'year')
> 183 |   expect(d.format()).toBe(format)
      |  ^ Duplicate Assert
  184 |   expect(d.isSame()).toBe(true)
  185 |   d.isBefore(dayjs, 'hour')
  186 |   expect(d.format()).toBe(format)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 183, 'column': 2, 'index': 4470}","  181 |   const format = dayjs().format()
  182 |   d.isSame(dayjs, 'year')
> 183 |   expect(d.format()).toBe(format)
      |  ^ Duplicate Assert
  184 |   expect(d.isSame()).toBe(true)
  185 |   d.isBefore(dayjs, 'hour')
  186 |   expect(d.format()).toBe(format)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 186, 'column': 2, 'index': 4564}","  184 |   expect(d.isSame()).toBe(true)
  185 |   d.isBefore(dayjs, 'hour')
> 186 |   expect(d.format()).toBe(format)
      |  ^ Duplicate Assert
  187 |   expect(d.isBefore()).toBe(false)
  188 |   d.isAfter(dayjs, 'month')
  189 |   expect(d.format()).toBe(format)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 186, 'column': 2, 'index': 4564}","  184 |   expect(d.isSame()).toBe(true)
  185 |   d.isBefore(dayjs, 'hour')
> 186 |   expect(d.format()).toBe(format)
      |  ^ Duplicate Assert
  187 |   expect(d.isBefore()).toBe(false)
  188 |   d.isAfter(dayjs, 'month')
  189 |   expect(d.format()).toBe(format)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 189, 'column': 2, 'index': 4661}","  187 |   expect(d.isBefore()).toBe(false)
  188 |   d.isAfter(dayjs, 'month')
> 189 |   expect(d.format()).toBe(format)
      |  ^ Duplicate Assert
  190 |   expect(d.isAfter()).toBe(false)
  191 | })
  192 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/badMutable.test.js,Duplicate Assert,"{'line': 189, 'column': 2, 'index': 4661}","  187 |   expect(d.isBefore()).toBe(false)
  188 |   d.isAfter(dayjs, 'month')
> 189 |   expect(d.format()).toBe(format)
      |  ^ Duplicate Assert
  190 |   expect(d.isAfter()).toBe(false)
  191 | })
